RC_PROJECT_NAME,RC_GUID,plant,device_type,device,measurement,via
FVE_PANCHEVO,DD87C316-90F9-4C9B-8B41-9CFAFAC37DF4,lumen_punchevo,inverter,inverter_01_01,alarm_1,ts_01
FVE_PANCHEVO,1BB59485-0B6C-4770-A98D-A3B478C74A24,lumen_punchevo,inverter,inverter_01_01,inverter_status,ts_01
FVE_PANCHEVO,D521F553-E742-4553-A4FD-45F553A28DA5,lumen_punchevo,inverter,inverter_01_01,cabinet_temperature,ts_01
FVE_PANCHEVO,F232587E-FBC6-44BB-8030-8DB5D117FB44,lumen_punchevo,inverter,inverter_01_02,i_a,ts_01
FVE_PANCHEVO,8DF7A262-4A20-4ADC-ADC0-C6749A613520,lumen_punchevo,inverter,inverter_01_02,i_b,ts_01
FVE_PANCHEVO,F2FCAFBA-B315-4F18-A117-03A2FC49F387,lumen_punchevo,inverter,inverter_01_02,i_c,ts_01
FVE_PANCHEVO,5175E60D-C94A-45CE-9F9D-E8F3E5A00C8D,lumen_punchevo,inverter,inverter_01_02,active_power,ts_01
FVE_PANCHEVO,F932947D-7088-47D0-9341-F4A654EE70FC,lumen_punchevo,inverter,inverter_01_02,u_ab,ts_01
FVE_PANCHEVO,5D60D06F-A03A-40F1-9137-C507D7696452,lumen_punchevo,inverter,inverter_01_02,u_bc,ts_01
FVE_PANCHEVO,4C13D7B9-477F-4B4D-8E52-EA7C35015996,lumen_punchevo,inverter,inverter_01_02,u_ca,ts_01
FVE_PANCHEVO,85774D8A-2AE2-4A04-80A4-848C5274D7E8,lumen_punchevo,inverter,inverter_01_02,i_dc,ts_01
FVE_PANCHEVO,C4C1EDF3-BACD-4552-9323-92E57D326907,lumen_punchevo,inverter,inverter_01_02,input_power,ts_01
FVE_PANCHEVO,A428F01E-9E69-4498-A2A0-AD14DBAC07AD,lumen_punchevo,inverter,inverter_01_02,u_dc,ts_01
FVE_PANCHEVO,3C5087AF-0484-4156-9ADB-823649100DD9,lumen_punchevo,inverter,inverter_01_02,active_energy_total,ts_01
FVE_PANCHEVO,79CAC87C-A629-420C-BEF9-70B48B69C951,lumen_punchevo,inverter,inverter_01_02,alarm_1,ts_01
FVE_PANCHEVO,EB274726-9A71-4128-A2D1-4FD0F9DE61A8,lumen_punchevo,inverter,inverter_01_02,inverter_status,ts_01
FVE_PANCHEVO,C3F0F9BE-E0DD-4EBE-AFBF-54E696178FBB,lumen_punchevo,inverter,inverter_01_02,cabinet_temperature,ts_01
FVE_PANCHEVO,A6A5929D-F04D-41FD-8863-052F065A6E2B,lumen_punchevo,emi,emi_01,module_temperature,ts_01
FVE_PANCHEVO,64638B83-5A04-4C83-BAD4-A9EE1DB8BE95,lumen_punchevo,emi,emi_01,irradiance_tilt,ts_01
FVE_PANCHEVO,F95FD216-CE78-40C9-9833-4E6DFC2A6A31,lumen_punchevo,emi,emi_01,ambient_temperature,ts_01
FVE_PANCHEVO,7F35DED1-4300-47A3-8C6A-8FB189B6B519,lumen_punchevo,emi,emi_01,module_temperature,ts_01
FVE_PANCHEVO,3E5BF897-6482-4AA3-896E-9FB7A45B09A0,lumen_punchevo,sensors,sensors_01,room_temperature,ts_01
FVE_PANCHEVO,53BB3AAE-62C2-401F-AD83-C55460CAF3C4,lumen_punchevo,sensors,sensors_01,trafo_temperature_01,ts_01
FVE_PANCHEVO,CC60E722-5F1C-4999-A2D7-AD11B680AF35,lumen_punchevo,sensors,sensors_01,trafo_temperature_02,ts_01
FVE_PANCHEVO,BD4A7129-E55C-45C9-A169-856766AC60B7,lumen_punchevo,emi,emi_01,irradiance_tilt,ts_01
FVE_PANCHEVO,3F3734F9-51EF-443A-9E65-8F05C9047F7F,lumen_punchevo,scb,scb_1_1,i_pv_1,inverter_02_01
FVE_PANCHEVO,FD76BA45-AE9C-4887-A193-D827E4F45829,lumen_punchevo,scb,scb_1_1,i_pv_2,inverter_02_01
FVE_PANCHEVO,E09C2D1B-1B26-49EE-BAD3-6ABFFFAEA9B1,lumen_punchevo,scb,scb_1_1,i_pv_3,inverter_02_01
FVE_PANCHEVO,AA76197D-4725-4DF7-BFD7-905757D1390B,lumen_punchevo,scb,scb_1_1,i_pv_4,inverter_02_01
FVE_PANCHEVO,AEA65F99-C203-4FEC-923F-937B2B47FF67,lumen_punchevo,scb,scb_1_1,i_pv_5,inverter_02_01
FVE_PANCHEVO,6B5D49BB-9678-491C-827C-8816489EDC99,lumen_punchevo,scb,scb_1_1,i_pv_6,inverter_02_01
FVE_PANCHEVO,196EDED7-3947-4340-A9C8-7D3228A5F14B,lumen_punchevo,scb,scb_1_1,i_pv_7,inverter_02_01
FVE_PANCHEVO,57370A0A-EF79-4267-A457-07CC5F599B35,lumen_punchevo,scb,scb_1_1,i_pv_8,inverter_02_01
FVE_PANCHEVO,B8F1802D-59B5-4DB2-A2A4-30F123441772,lumen_punchevo,scb,scb_1_2,i_pv_1,inverter_02_01
FVE_PANCHEVO,E7C3CC13-4E5D-45EB-AAA2-487EBE6DB4EF,lumen_punchevo,scb,scb_1_2,i_pv_2,inverter_02_01
FVE_PANCHEVO,DA2DDB2E-26FE-4FFE-B7F2-E8E95576E4A0,lumen_punchevo,scb,scb_1_2,i_pv_3,inverter_02_01
FVE_PANCHEVO,4B994A7D-D41C-45B4-A40B-DA0BDF76C206,lumen_punchevo,scb,scb_1_2,i_pv_4,inverter_02_01
FVE_PANCHEVO,158A2AE8-62F2-4F18-AC24-54A0660E12F5,lumen_punchevo,scb,scb_1_2,i_pv_5,inverter_02_01
FVE_PANCHEVO,D7AE218B-8146-4286-BB2C-36BD09694E2A,lumen_punchevo,scb,scb_1_2,i_pv_6,inverter_02_01
FVE_PANCHEVO,D93501CB-35DD-4D59-8EC5-906A0584A434,lumen_punchevo,scb,scb_1_2,i_pv_7,inverter_02_01
FVE_PANCHEVO,7A38E504-A31F-49B6-A93E-7531757AD56F,lumen_punchevo,scb,scb_1_2,i_pv_8,inverter_02_01
FVE_PANCHEVO,97657C29-22BF-45E3-BB3B-2D4B03200BBE,lumen_punchevo,scb,scb_1_3,i_pv_1,inverter_02_01
FVE_PANCHEVO,7AD5F3C1-D59C-420F-87BF-C89765BD2EFB,lumen_punchevo,scb,scb_1_3,i_pv_2,inverter_02_01
FVE_PANCHEVO,DC7DD7DE-DD3B-4F57-8553-AE08E38D72F2,lumen_punchevo,scb,scb_1_3,i_pv_3,inverter_02_01
FVE_PANCHEVO,8873959C-4A15-4FBF-93EF-29147E27CD8F,lumen_punchevo,scb,scb_1_3,i_pv_4,inverter_02_01
FVE_PANCHEVO,4250B710-5A64-4271-856A-7B2785165304,lumen_punchevo,scb,scb_1_3,i_pv_5,inverter_02_01
FVE_PANCHEVO,CF4530CA-B9C5-42EB-A9BC-3BFAFB7A7023,lumen_punchevo,scb,scb_1_3,i_pv_6,inverter_02_01
FVE_PANCHEVO,B6501B6C-E6AA-437A-A671-8DF2808C13F1,lumen_punchevo,scb,scb_1_3,i_pv_7,inverter_02_01
FVE_PANCHEVO,B2A5C46F-D96E-4EC8-B4E3-3ECD86CAF87D,lumen_punchevo,scb,scb_1_3,i_pv_8,inverter_02_01
FVE_PANCHEVO,0DF40F5F-0D4E-4D7D-98F6-98EF8F081BB5,lumen_punchevo,scb,scb_1_4,i_pv_1,inverter_02_01
FVE_PANCHEVO,9D9BFC7C-4DA5-433D-A362-E70FB6F3D5FC,lumen_punchevo,scb,scb_1_4,i_pv_2,inverter_02_01
FVE_PANCHEVO,0CF9A615-9608-47A5-9DB2-DC839DC3E222,lumen_punchevo,scb,scb_1_4,i_pv_3,inverter_02_01
FVE_PANCHEVO,D121E878-9456-4CD5-A802-3F4A8950ACA1,lumen_punchevo,scb,scb_1_4,i_pv_4,inverter_02_01
FVE_PANCHEVO,F26FD201-56B1-46E8-97DB-6E28CFB614D6,lumen_punchevo,scb,scb_1_4,i_pv_5,inverter_02_01
FVE_PANCHEVO,E6A09FD8-8F1F-4110-BB32-30FAEE4A58E4,lumen_punchevo,scb,scb_1_4,i_pv_6,inverter_02_01
FVE_PANCHEVO,61BAABFF-2C43-4A8C-A1F0-82B776960949,lumen_punchevo,scb,scb_1_4,i_pv_7,inverter_02_01
FVE_PANCHEVO,F4A6C138-3C0C-462C-A2B9-13BE391F7916,lumen_punchevo,scb,scb_1_4,i_pv_8,inverter_02_01
FVE_PANCHEVO,7F949D7E-9B6A-40E2-A1ED-360A1CD4ABE8,lumen_punchevo,scb,scb_2_1,i_pv_1,inverter_02_02
FVE_PANCHEVO,EAD9DBC2-0397-4477-8B2B-9E647C78E8E6,lumen_punchevo,scb,scb_2_1,i_pv_2,inverter_02_02
FVE_PANCHEVO,47D838A8-49B1-4E88-9B19-6C6EDE21BFF6,lumen_punchevo,scb,scb_2_1,i_pv_3,inverter_02_02
FVE_PANCHEVO,8610C95F-F437-4F9B-95BE-875B6F581155,lumen_punchevo,scb,scb_2_1,i_pv_4,inverter_02_02
FVE_PANCHEVO,4C204FE1-301B-4DF4-93F0-F5CB77A2A276,lumen_punchevo,scb,scb_2_1,i_pv_5,inverter_02_02
FVE_PANCHEVO,92B359E8-750E-4871-AE29-35CF8C36F506,lumen_punchevo,scb,scb_2_1,i_pv_6,inverter_02_02
FVE_PANCHEVO,D64AACE4-FD26-41A7-848B-58AE661072B5,lumen_punchevo,scb,scb_2_1,i_pv_7,inverter_02_02
FVE_PANCHEVO,6644D7B1-7FAD-4971-A21F-16CC1A42C8CD,lumen_punchevo,scb,scb_2_1,i_pv_8,inverter_02_02
FVE_PANCHEVO,9326D232-51C4-40DA-A09D-33C464ED40A4,lumen_punchevo,scb,scb_2_2,i_pv_1,inverter_02_02
FVE_PANCHEVO,B6FFDCBA-218E-4686-8549-41B178E1A0A9,lumen_punchevo,scb,scb_2_2,i_pv_2,inverter_02_02
FVE_PANCHEVO,C16507D4-77A0-42B0-B884-5E4511395DC8,lumen_punchevo,scb,scb_2_2,i_pv_3,inverter_02_02
FVE_PANCHEVO,DD9D74DA-2F26-4A47-92D2-B6933069EE3D,lumen_punchevo,scb,scb_2_2,i_pv_4,inverter_02_02
FVE_PANCHEVO,8A3247D5-CD50-4970-9F2A-D3EB3A550044,lumen_punchevo,scb,scb_2_2,i_pv_5,inverter_02_02
FVE_PANCHEVO,57F2EA1F-CA3D-4B4F-B380-D7C748E76527,lumen_punchevo,scb,scb_2_2,i_pv_6,inverter_02_02
FVE_PANCHEVO,E2DE54BA-23F2-4FD9-B465-26326CE34987,lumen_punchevo,scb,scb_2_2,i_pv_7,inverter_02_02
FVE_PANCHEVO,F7CF2644-B436-4199-A7D3-99B1B4D3FEFA,lumen_punchevo,scb,scb_2_2,i_pv_8,inverter_02_02
FVE_PANCHEVO,BDFE113F-32B9-4975-B586-D9551708BCDE,lumen_punchevo,scb,scb_2_3,i_pv_1,inverter_02_02
FVE_PANCHEVO,F8E69E2E-1893-46DA-9DC1-FBF9C4E5C1FD,lumen_punchevo,scb,scb_2_3,i_pv_2,inverter_02_02
FVE_PANCHEVO,4B1C9002-F74D-4171-80B2-A1BA09919D22,lumen_punchevo,scb,scb_2_3,i_pv_3,inverter_02_02
FVE_PANCHEVO,3D588F7D-B4AD-49DD-B078-46F153B6FB7D,lumen_punchevo,scb,scb_2_3,i_pv_4,inverter_02_02
FVE_PANCHEVO,68092B14-E35F-46A4-A989-33BE93A27D80,lumen_punchevo,scb,scb_2_3,i_pv_5,inverter_02_02
FVE_PANCHEVO,B8B71787-E088-485D-BEB7-3EA4DA49AE1F,lumen_punchevo,scb,scb_2_3,i_pv_6,inverter_02_02
FVE_PANCHEVO,2CE6F2D4-FC8E-4749-A98E-CD18F950ED6B,lumen_punchevo,scb,scb_2_3,i_pv_7,inverter_02_02
FVE_PANCHEVO,0D9CDB99-B1CF-4EA6-9231-ADB05EEEAEDF,lumen_punchevo,scb,scb_2_3,i_pv_8,inverter_02_02
FVE_PANCHEVO,66099388-6A21-4A83-BD0B-C5C5C8B53648,lumen_punchevo,scb,scb_2_4,i_pv_1,inverter_02_02
FVE_PANCHEVO,6B7DEC21-0A32-4C3D-BF15-43F850FF5B81,lumen_punchevo,scb,scb_2_4,i_pv_2,inverter_02_02
FVE_PANCHEVO,F7C5A222-48E1-4AFD-BB5E-07609A84C53D,lumen_punchevo,scb,scb_2_4,i_pv_3,inverter_02_02
FVE_PANCHEVO,D68CD678-CD7D-4CD0-80A9-96D4C0DE0D5C,lumen_punchevo,scb,scb_2_4,i_pv_4,inverter_02_02
FVE_PANCHEVO,F32B7EEB-5ACC-4104-BB29-70BBEAC0835F,lumen_punchevo,scb,scb_2_4,i_pv_5,inverter_02_02
FVE_PANCHEVO,C8B60914-4160-4EC6-99E9-E6CB9C9EFF1F,lumen_punchevo,scb,scb_2_4,i_pv_6,inverter_02_02
FVE_PANCHEVO,52435164-1F10-49B2-8A19-31DF1823F838,lumen_punchevo,scb,scb_2_4,i_pv_7,inverter_02_02
FVE_PANCHEVO,67CA089F-AE36-4B92-945B-47F4AB3DA77A,lumen_punchevo,scb,scb_2_4,i_pv_8,inverter_02_02
FVE_PANCHEVO,4238075A-5F9C-48F9-A930-59D846050339,lumen_punchevo,inverter,inverter_02_01,i_a,ts_02
FVE_PANCHEVO,DB03E556-893D-4225-A362-9B395CE5A1EE,lumen_punchevo,inverter,inverter_02_01,i_b,ts_02
FVE_PANCHEVO,F626FA38-C1F4-4BB0-A912-9C645C89497B,lumen_punchevo,inverter,inverter_02_01,i_c,ts_02
FVE_PANCHEVO,0674325A-CAC6-4335-8178-7AC6AC7D90C7,lumen_punchevo,inverter,inverter_02_01,active_power,ts_02
FVE_PANCHEVO,E38FCAE2-6BB2-447A-9932-9BC5DE2B8346,lumen_punchevo,inverter,inverter_02_01,u_ab,ts_02
FVE_PANCHEVO,5733B7B8-33A1-4F24-9D4E-802A9A5E4304,lumen_punchevo,inverter,inverter_02_01,u_bc,ts_02
FVE_PANCHEVO,45E6211D-7E15-4B41-BF20-6A8DE9F5A990,lumen_punchevo,inverter,inverter_02_01,u_ca,ts_02
FVE_PANCHEVO,90E0C1B3-4E45-4C85-A094-5537541B72CE,lumen_punchevo,inverter,inverter_02_01,i_dc,ts_02
FVE_PANCHEVO,AD3D9B84-BC82-413E-9DAC-77CEB8A47DB6,lumen_punchevo,inverter,inverter_02_01,input_power,ts_02
FVE_PANCHEVO,4ED69690-3F52-4DF3-AA97-F33C23EA643A,lumen_punchevo,inverter,inverter_02_01,u_dc,ts_02
FVE_PANCHEVO,D1D15992-F63C-4E1A-A996-3AA5C386118A,lumen_punchevo,inverter,inverter_02_01,active_energy_total,ts_02
FVE_PANCHEVO,44213C26-215E-40E4-8FAE-AF3D15E3B3F4,lumen_punchevo,inverter,inverter_02_01,alarm_1,ts_02
FVE_PANCHEVO,7AEC83E6-D496-4ED3-AF17-644002BEDB11,lumen_punchevo,inverter,inverter_02_01,inverter_status,ts_02
FVE_PANCHEVO,00D55487-78C9-4F3E-8AED-8869ED65BB75,lumen_punchevo,inverter,inverter_02_01,cabinet_temperature,ts_02
FVE_PANCHEVO,0F8050AE-9C31-4DCE-A3B0-B04FCA842A93,lumen_punchevo,inverter,inverter_02_02,i_a,ts_02
FVE_PANCHEVO,2DD09693-DACE-4D02-80FF-23AA81B4FD30,lumen_punchevo,inverter,inverter_02_02,i_b,ts_02
FVE_PANCHEVO,CCBE5874-0F76-4266-9611-6D45B8054606,lumen_punchevo,inverter,inverter_02_02,i_c,ts_02
FVE_PANCHEVO,909C8BAB-090A-46DF-896C-111B699E8FF5,lumen_punchevo,inverter,inverter_02_02,active_power,ts_02
FVE_PANCHEVO,C6C08E7A-28DD-43DE-B6A6-B098B77A1105,lumen_punchevo,inverter,inverter_02_02,u_ab,ts_02
FVE_PANCHEVO,16926E30-1FB3-4CEE-AA4E-E4D0D3BBC5F2,lumen_punchevo,inverter,inverter_02_02,u_bc,ts_02
FVE_PANCHEVO,157332D0-29AF-4F31-8799-F70B64EA14C1,lumen_punchevo,inverter,inverter_02_02,u_ca,ts_02
FVE_PANCHEVO,2D95037A-BBD0-4472-8AA6-AE8841B74CA5,lumen_punchevo,inverter,inverter_02_02,i_dc,ts_02
FVE_PANCHEVO,6848E2D5-FBC7-428A-8A1B-92E949766A6C,lumen_punchevo,inverter,inverter_02_02,input_power,ts_02
FVE_PANCHEVO,7FEB7B42-3CAB-41AF-B15E-9F2A345875FE,lumen_punchevo,inverter,inverter_02_02,u_dc,ts_02
FVE_PANCHEVO,5D251C9C-53E8-4EE1-819F-02B34B929E7D,lumen_punchevo,inverter,inverter_02_02,active_energy_total,ts_02
FVE_PANCHEVO,52E0B602-979A-49DA-B4C0-549C4B128B01,lumen_punchevo,inverter,inverter_02_02,alarm_1,ts_02
FVE_PANCHEVO,A1486EE6-9310-4524-8174-BF1D97C282A4,lumen_punchevo,inverter,inverter_02_02,inverter_status,ts_02
FVE_PANCHEVO,0A90E1C8-F61C-4D45-8C09-BB503BAFE883,lumen_punchevo,inverter,inverter_02_02,cabinet_temperature,ts_02
FVE_PANCHEVO,0896B683-3E05-4378-ABEF-343B5E08B3EB,lumen_punchevo,emi,emi_02,module_temperature,ts_02
FVE_PANCHEVO,76F86551-2616-43EF-A4ED-53823813693B,lumen_punchevo,emi,emi_02,ambient_temperature,ts_02
FVE_PANCHEVO,F0B74621-EEAD-43A6-A74D-8CE39BD2659A,lumen_punchevo,emi,emi_02,module_temperature,ts_02
FVE_PANCHEVO,A3878A4D-82F1-470A-B634-9784FA4FCCDE,lumen_punchevo,sensors,sensors_02,room_temperature,ts_02
FVE_PANCHEVO,4FDCAE6C-20C9-4B21-AF04-6C9D6B0F0517,lumen_punchevo,sensors,sensors_02,trafo_temperature_01,ts_02
FVE_PANCHEVO,EC1CA0C6-244F-47B9-A9D4-CE17F1A5A35A,lumen_punchevo,sensors,sensors_02,trafo_temperature_02,ts_02
FVE_SLIVEN,4AFEDD4A-0161-4CF2-9A22-F9E36E1278DE,lumen_sliven,scb,scb_1_1,i_pv_1,inverter_01_01
FVE_SLIVEN,5A07A988-7198-43C6-9F19-AB21C7A87A0F,lumen_sliven,scb,scb_1_1,i_pv_2,inverter_01_01
FVE_SLIVEN,62D821C2-C6F7-4907-A55A-D1730ABF24BF,lumen_sliven,scb,scb_1_1,i_pv_3,inverter_01_01
FVE_SLIVEN,29AE8EDD-156A-4081-ACD3-E87D39B8D289,lumen_sliven,scb,scb_1_1,i_pv_4,inverter_01_01
FVE_SLIVEN,E7F4C537-AC90-44CD-87C2-683BE70C60FD,lumen_sliven,scb,scb_1_1,i_pv_5,inverter_01_01
FVE_SLIVEN,440FBEC9-35A1-48F5-9370-085A47B59F2B,lumen_sliven,scb,scb_1_1,i_pv_6,inverter_01_01
FVE_SLIVEN,1F46AF30-3664-4280-96C4-F440F2D284F3,lumen_sliven,scb,scb_1_1,i_pv_7,inverter_01_01
FVE_SLIVEN,C253C1BC-F0CA-44F9-A63D-24723BB5B4D2,lumen_sliven,scb,scb_1_1,i_pv_8,inverter_01_01
FVE_SLIVEN,A1DA35D6-4D32-4D96-89B6-EADDB2B4E2B6,lumen_sliven,scb,scb_1_2,i_pv_1,inverter_01_01
FVE_SLIVEN,0D418AB3-1588-47FA-84AE-BE97D1B59348,lumen_sliven,scb,scb_1_2,i_pv_2,inverter_01_01
FVE_SLIVEN,7E4BAB22-FE5D-4A53-83D1-73FF556227EF,lumen_sliven,scb,scb_1_2,i_pv_3,inverter_01_01
FVE_SLIVEN,AA9DF94B-61C6-4AEE-8B23-96F425079664,lumen_sliven,scb,scb_1_2,i_pv_4,inverter_01_01
FVE_SLIVEN,C7FEF282-84D6-4411-B6CF-2EFEAEE7747D,lumen_sliven,scb,scb_1_2,i_pv_5,inverter_01_01
FVE_SLIVEN,2919F15B-0BA9-4B16-BE83-6B1CAFF3A151,lumen_sliven,scb,scb_1_2,i_pv_6,inverter_01_01
FVE_SLIVEN,637BF515-4019-4E3F-AE63-D8E09B0318D1,lumen_sliven,scb,scb_1_2,i_pv_7,inverter_01_01
FVE_SLIVEN,0455E2F9-329F-4EBE-A2BB-9B61946E2755,lumen_sliven,scb,scb_1_2,i_pv_8,inverter_01_01
FVE_SLIVEN,4C062D42-AFD7-41C4-88B1-FEBA690B7C47,lumen_sliven,scb,scb_1_3,i_pv_1,inverter_01_01
FVE_SLIVEN,48AFECEF-0B6C-4094-8CB7-94C8E6B9A26A,lumen_sliven,scb,scb_1_3,i_pv_2,inverter_01_01
FVE_SLIVEN,6DAB0955-E13B-4150-8558-8DA0335FEFF2,lumen_sliven,scb,scb_1_3,i_pv_3,inverter_01_01
FVE_SLIVEN,774B35C5-A8BF-41BF-8BA5-B5E11FC93661,lumen_sliven,scb,scb_1_3,i_pv_4,inverter_01_01
FVE_SLIVEN,5188F2C4-BC08-49A5-9710-8059803EC82C,lumen_sliven,scb,scb_1_3,i_pv_5,inverter_01_01
FVE_SLIVEN,0A2664E9-3D2C-42A6-B40C-A555201C23D1,lumen_sliven,scb,scb_1_3,i_pv_6,inverter_01_01
FVE_SLIVEN,9B6F0AFF-35CA-4C29-9658-80A38EE1531B,lumen_sliven,scb,scb_1_3,i_pv_7,inverter_01_01
FVE_SLIVEN,AF8A9C84-E0FA-484E-8D98-053D5B5D73EC,lumen_sliven,scb,scb_1_3,i_pv_8,inverter_01_01
FVE_SLIVEN,AA08C9D9-319D-4E76-8FC7-D35A88CCCA15,lumen_sliven,scb,scb_1_4,i_pv_1,inverter_01_01
FVE_SLIVEN,BFD2B64B-3D1F-45DF-A5AD-BE04DC2ED41E,lumen_sliven,scb,scb_1_4,i_pv_2,inverter_01_01
FVE_SLIVEN,2F88C947-DFDA-436D-884B-DF05F9ED9C8E,lumen_sliven,scb,scb_1_4,i_pv_3,inverter_01_01
FVE_SLIVEN,8EDD0D83-CE3B-4E5D-A43D-CA7727A505BA,lumen_sliven,scb,scb_1_4,i_pv_4,inverter_01_01
FVE_SLIVEN,BEB52D05-29B6-446A-B013-E75B8A6D1016,lumen_sliven,scb,scb_1_4,i_pv_5,inverter_01_01
FVE_SLIVEN,EFB79FD1-082F-4396-8960-C704AC0458DC,lumen_sliven,scb,scb_1_4,i_pv_6,inverter_01_01
FVE_SLIVEN,C8EE501C-621A-45D3-AB31-0B696C218E82,lumen_sliven,scb,scb_1_4,i_pv_7,inverter_01_01
FVE_SLIVEN,468D4ED8-E2AF-49EA-B699-7043E8593AA3,lumen_sliven,scb,scb_1_4,i_pv_8,inverter_01_01
FVE_SLIVEN,85ECB1D3-2C7F-464A-B399-C5297F174A24,lumen_sliven,scb,scb_2_1,i_pv_1,inverter_01_02
FVE_SLIVEN,0BF10248-939B-446F-BA0F-8A34F2FA8224,lumen_sliven,scb,scb_2_1,i_pv_2,inverter_01_02
FVE_SLIVEN,05303E15-FDE1-483E-809B-3EC0B425F54B,lumen_sliven,scb,scb_2_1,i_pv_3,inverter_01_02
FVE_SLIVEN,8AAA207D-59B0-4383-A511-6B3F373252E6,lumen_sliven,scb,scb_2_1,i_pv_4,inverter_01_02
FVE_SLIVEN,058C6773-98CC-4A8B-84D5-4C3092D9C47C,lumen_sliven,scb,scb_2_1,i_pv_5,inverter_01_02
FVE_SLIVEN,98881674-AEEA-439E-8DBF-ECAC366E0EFE,lumen_sliven,scb,scb_2_1,i_pv_6,inverter_01_02
FVE_SLIVEN,400EB366-6E67-4DB9-9678-0F65B689DEB1,lumen_sliven,scb,scb_2_1,i_pv_7,inverter_01_02
FVE_SLIVEN,62940950-8ACC-463D-B5D4-55055D9B76E0,lumen_sliven,scb,scb_2_1,i_pv_8,inverter_01_02
FVE_SLIVEN,AE249751-64D9-4DD2-8AD2-08D44AE651BA,lumen_sliven,scb,scb_2_2,i_pv_1,inverter_01_02
FVE_SLIVEN,441EE13C-CCA5-49A7-9BEA-30469E77243E,lumen_sliven,scb,scb_2_2,i_pv_2,inverter_01_02
FVE_SLIVEN,39407791-6F61-49CF-98FB-2A0123A25135,lumen_sliven,scb,scb_2_2,i_pv_3,inverter_01_02
FVE_SLIVEN,DC5D9684-8968-4F65-8EBE-AB5F84438F25,lumen_sliven,scb,scb_2_2,i_pv_4,inverter_01_02
FVE_SLIVEN,859DCB5B-C93E-47D3-B083-69D68D7C693C,lumen_sliven,scb,scb_2_2,i_pv_5,inverter_01_02
FVE_SLIVEN,925FBE83-D588-46A7-92EA-42635AA3DEE3,lumen_sliven,scb,scb_2_2,i_pv_6,inverter_01_02
FVE_SLIVEN,9388D142-5D5E-45BB-ACFD-3835ABAF17C4,lumen_sliven,scb,scb_2_2,i_pv_7,inverter_01_02
FVE_SLIVEN,BFE5EA5C-89C8-424E-BA45-E4E16D80D69D,lumen_sliven,scb,scb_2_2,i_pv_8,inverter_01_02
FVE_SLIVEN,21F5061B-3768-49CD-BCEF-F58BF1A8FA88,lumen_sliven,scb,scb_2_3,i_pv_1,inverter_01_02
FVE_SLIVEN,0EF37CBB-766E-4BC1-8EAE-C61CFD355709,lumen_sliven,scb,scb_2_3,i_pv_2,inverter_01_02
FVE_SLIVEN,B7FB98E7-DB8C-4BEB-A536-0EDC285EB32F,lumen_sliven,scb,scb_2_3,i_pv_3,inverter_01_02
FVE_SLIVEN,EE2418CA-6BCA-46E9-949C-F6199C1C2541,lumen_sliven,scb,scb_2_3,i_pv_4,inverter_01_02
FVE_SLIVEN,7234C673-EAA5-46FB-A1D5-F3DC0F9A61CA,lumen_sliven,scb,scb_2_3,i_pv_5,inverter_01_02
FVE_SLIVEN,49306B8F-C821-4574-A5CE-E9A8037BDCB6,lumen_sliven,scb,scb_2_3,i_pv_6,inverter_01_02
FVE_SLIVEN,68852682-44BD-4DAF-8B0A-09505737E9A0,lumen_sliven,scb,scb_2_3,i_pv_7,inverter_01_02
FVE_SLIVEN,52CB9E86-DE8D-4D24-99BD-526A323135A9,lumen_sliven,scb,scb_2_3,i_pv_8,inverter_01_02
FVE_SLIVEN,A7C22147-6CD9-4AE0-AF13-E946A0AA2FEE,lumen_sliven,scb,scb_2_4,i_pv_1,inverter_01_02
FVE_SLIVEN,652B9B2F-A172-4866-AE1A-42279D1BC25E,lumen_sliven,scb,scb_2_4,i_pv_2,inverter_01_02
FVE_SLIVEN,9910D96C-5632-456C-8A71-0867B8569C0F,lumen_sliven,scb,scb_2_4,i_pv_3,inverter_01_02
FVE_SLIVEN,8FD222DE-C91A-44F1-9B82-3FC94B2BD209,lumen_sliven,scb,scb_2_4,i_pv_4,inverter_01_02
FVE_SLIVEN,903BC8DD-D8E8-41C2-8287-9BCE7161F240,lumen_sliven,scb,scb_2_4,i_pv_5,inverter_01_02
FVE_SLIVEN,A09417AA-B989-4AD0-945C-233FFBC88C43,lumen_sliven,scb,scb_2_4,i_pv_6,inverter_01_02
FVE_SLIVEN,DB4C251F-9923-438F-85B4-85790860BE84,lumen_sliven,scb,scb_2_4,i_pv_7,inverter_01_02
FVE_SLIVEN,29FBF52B-3263-4068-AE5A-D7EE0F68A340,lumen_sliven,scb,scb_2_4,i_pv_8,inverter_01_02
FVE_SLIVEN,66265F17-3288-486D-811F-9D66CC55BCFB,lumen_sliven,inverter,inverter_01_01,i_a,ts_01
FVE_SLIVEN,BF3506DC-9913-495F-94ED-556855B57FC4,lumen_sliven,inverter,inverter_01_01,i_b,ts_01
FVE_SLIVEN,E8EBE726-DB6A-4F8C-9C3C-8506EE7870BC,lumen_sliven,inverter,inverter_01_01,i_c,ts_01
FVE_SLIVEN,CB0102CC-0D51-4890-844B-BC4F2DC9653B,lumen_sliven,inverter,inverter_01_01,active_power,ts_01
FVE_SLIVEN,488DA6C2-5695-466E-AB44-71924D1A433B,lumen_sliven,inverter,inverter_01_01,u_ab,ts_01
